﻿Tree #,Grant Number,Funder,Species,St. Address,Address Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,geom
20190921009,8GG17418,CAL FIRE,Bauhinia variegata,3641 Gondar Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.113031,33.823411,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823411, -118.113031"
20190921010,8GG17418,CAL FIRE,Bauhinia variegata,3651 Gondar Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.112971,33.823681,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823681, -118.112971"
20190921014,8GG17418,Match,Ulmus parvifolia,6147 Keynote St.,East LB -- Patrick Henry,Long Beach,Public,-118.111271,33.822911,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822911, -118.111271"
20190921020,8GG17418,Match,Celtis sinensis,6103 Peabody St.,East LB -- Patrick Henry,Long Beach,Public,-118.112691,33.823661,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823661, -118.112691"
20190921021,8GG17418,Match,Celtis sinensis,6136 Peabody St.,East LB -- Patrick Henry,Long Beach,Public,-118.111621,33.823571,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823571, -118.111621"
20190921027,8GG17418,CAL FIRE,Bauhinia variegata,6239 Carita St.,East LB -- Patrick Henry,Long Beach,Public,-118.109781,33.824431,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824431, -118.109781"
20190921035,8GG17418,Match,Cinnamomum camphora,3639 Senasac Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.113881,33.823451,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823451, -118.113881"
20190921038,8GG17418,Match,Cinnamomum camphora,3655 Senasac Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.113901,33.823841,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823841, -118.113901"
20190921043,8GG17418,Match,Jacaranda mimosifolia,3605 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114851,33.822391,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822391, -118.114851"
20190921044,8GG17418,Match,Jacaranda mimosifolia,3609 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114651,33.822611,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822611, -118.114651"
20190921046,8GG17418,Match,Jacaranda mimosifolia,3615 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114721,33.822881,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822881, -118.114721"
20190921048,8GG17418,Match,Jacaranda mimosifolia,3625 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114691,33.823121,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823121, -118.114691"
20190921049,8GG17418,Match,Jacaranda mimosifolia,3625 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114701,33.823171,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823171, -118.114701"
20190921052,8GG17418,Match,Jacaranda mimosifolia,3630 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114611,33.823251,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823251, -118.114611"
20190921054,8GG17418,Match,Lophostemon confertus,3629 Palo Verde Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.108091,33.823121,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823121, -118.108091"
20190921055,8GG17418,Match,Lophostemon confertus,3655 Palo Verde Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.108111,33.823841,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823841, -118.108111"
20190921057,8GG17418,CAL FIRE,Ginkgo Biloba,3602 Carfax Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.109681,33.822431,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822431, -118.109681"
20190921068,8GG17418,Match,Jacaranda mimosifolia,6147 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.111311,33.822271,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822271, -118.111311"
20190921071,8GG17418,Match,Jacaranda mimosifolia,6239 Monlaco Road,East LB -- Patrick Henry,Long Beach,Public,-118.109951,33.822271,6037575737,,2019-09-21,15-Gallon,Parkway,"33.822271, -118.109951"
20190921074,8GG17418,Match,Jacaranda mimosifolia,3644 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114591,33.823651,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823651, -118.114591"
20190921075,8GG17418,Match,Jacaranda mimosifolia,3647 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114681,33.823671,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823671, -118.114681"
20190921078,8GG17418,Match,Jacaranda mimosifolia,3665 Faust Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.114711,33.824261,6037575737,,2019-09-21,15-Gallon,Parkway,"33.824261, -118.114711"
20190921084,8GG17418,Match,Ulmus parvifolia,3649 Fanwood Ave.,East LB -- Patrick Henry,Long Beach,Public,-118.115401,33.823791,6037575737,,2019-09-21,15-Gallon,Parkway,"33.823791, -118.115401"
2019070101,8GG17418,Match,Cercis occidentalis,240 E Allington St.,9th District,Long Beach,Public,-118.197626,33.866354,6037570402,1A,2019-07-01,15-Gallon,Grass Parkway,"33.866354, -118.197626"
2019070103,8GG17418,Match,Cercis occidentalis,240 E Allington St.,11th District,Long Beach,Public,-118.197706,33.866381,6037570402,1A,2019-07-01,15-Gallon,Grass Parkway,"33.866381, -118.197706"
2019070801,8GG17418,Match,Bauhinia variegata,3871 Brayton Ave.,7th District,Long Beach,Public,-118.175891,33.828952,6037571900,,2019-07-08,15-Gallon,Grass Parkway,"33.828952, -118.175891"
2019070802,8GG17418,Match,Bauhinia variegata,3871 Brayton Ave.,7th District,Long Beach,Public,-118.176023,33.828951,6037571900,,2019-07-08,15-Gallon,Grass Parkway,"33.828951, -118.176023"
2019070804,8GG17418,Match,Pyrus kawakamii,1102 Bennett Ave.,4th District,Long Beach,Public,-118.142584,33.780904,6037577000,,2019-07-08,15-Gallon,Grass Parkway,"33.780904, -118.142584"
2019081301,8GG17418,CAL FIRE,Persea Americana,1541 Elm Ave.,1st Council,Long Beach,Public,-118.188162,33.786175,6037575300,1A,2019-08-13,15-Gallon,Front Yard,"33.786175, -118.188162"
2019102906,8GG17418,Match,Pinus canariensis,321 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107201,33.769431,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.769431, -118.107201"
2019102908,8GG17418,Match,Pinus canariensis,361 Peralta Ave.,University Park Estates,Long Beach,Public,-118.107151,33.769491,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.769491, -118.107151"
2019102910,8GG17418,Match,Ulmus parvifolia,341 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108991,33.76929,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76929, -118.108991"
2019102916,8GG17418,Match,Ulmus parvifolia,400 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108891,33.77042,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.77042, -118.108891"
2019102920,8GG17418,Match,Tabebuia avellanedae,470 Laurinda Ave.,University Park Estates,Long Beach,Public,-118.108921,33.77152,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.77152, -118.108921"
2019102928,8GG17418,CAL FIRE,Pistacia chinensis,381 Margo Ave.,University Park Estates,Long Beach,Public,-118.109891,33.76981,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76981, -118.109891"
2019102929,8GG17418,CAL FIRE,Pistacia chinensis,390 Margo Ave.,University Park Estates,Long Beach,Public,-118.109717,33.77006,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.77006, -118.109717"
2019102930,8GG17418,CAL FIRE,Pistacia chinensis,391 Margo Ave.,University Park Estates,Long Beach,Public,-118.109851,33.76992,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.76992, -118.109851"
2019102936,8GG17418,CAL FIRE,Pistacia chinensis,502 Margo Ave.,University Park Estates,Long Beach,Public,-118.109661,33.771481,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.771481, -118.109661"
2019102937,8GG17418,Match,Jacaranda mimosifolia,6208 Vista St.,University Park Estates,Long Beach,Public,-118.109381,33.768881,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.768881, -118.109381"
2019102940,8GG17418,Match,Jacaranda mimosifolia,6232 Vista St.,University Park Estates,Long Beach,Public,-118.108271,33.768681,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.768681, -118.108271"
2019102945,8GG17418,CAL FIRE,Geijera parviflora,6292 5th St.,University Park Estates,Long Beach,Public,-118.106741,33.771831,6037577602,,2019-10-19,15-Gallon,Grass parkway,"33.771831, -118.106741"
2019102307,8GG17418,Match,Podocarpus macrophyllus,1307 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209471,33.782381,6037980039,1A,2019-10-23,15-Gallon,5' Landscape St.rip,"33.782381, -118.209471"
2019102308,8GG17418,Match,Podocarpus macrophyllus,1308 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209281,33.782411,6037980040,1A,2019-10-23,15-Gallon,3' Landscape St.rip,"33.782411, -118.209281"
2019102311,8GG17418,Match,Podocarpus macrophyllus,1311 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209013,33.782331,6037980043,1A,2019-10-23,15-Gallon,4' Landscape St.rip,"33.782331, -118.209013"
2019102312,8GG17418,Match,Podocarpus macrophyllus,1312 W. 12th St.,Multi-Service Center,Long Beach,Public,-118.209111,33.782261,6037980044,1A,2019-10-23,15-Gallon,Open space,"33.782261, -118.209111"
2019103007,8GG17418,CAL FIRE,Bauhinia blakeana,33 Orange Ave.,Alamitos Beach,Long Beach,Public,-118.177281,33.766461,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766461, -118.177281"
2019103009,8GG17418,Match,Arbutus unedo,27 Cerritos Ave.,Alamitos Beach,Long Beach,Public,-118.179111,33.766561,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766561, -118.179111"
2019103011,8GG17418,CAL FIRE,Ginkgo Biloba,17 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180931,33.766551,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766551, -118.180931"
2019103012,8GG17418,CAL FIRE,Ginkgo Biloba,101-07 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180781,33.766451,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766451, -118.180781"
2019103014,8GG17418,CAL FIRE,Ginkgo Biloba,131 Bonito Ave.,Alamitos Beach,Long Beach,Public,-118.180711,33.766071,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766071, -118.180711"
2019103016,8GG17418,CAL FIRE,Ginkgo Biloba,1003 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.180541,33.767821,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767821, -118.180541"
2019103019,8GG17418,Match,Tabebuia avellanedae,1275 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.175641,33.765651,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.765651, -118.175641"
2019103020,8GG17418,Match,Tabebuia avellanedae,1275 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.175591,33.765831,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.765831, -118.175591"
2019103021,8GG17418,Match,Tabebuia avellanedae,1275 E. Ocean Blvd.,Alamitos Beach,Long Beach,Public,-118.175541,33.765651,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.765651, -118.175541"
2019103024,8GG17418,Match,Lagerstroemia indica,903 E. 1st. St.,Alamitos Beach,Long Beach,Public,-118.181661,33.767431,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767431, -118.181661"
2019103025,8GG17418,Match,Lagerstroemia indica,1023 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.180221,33.767221,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767221, -118.180221"
2019103026,8GG17418,Match,Lagerstroemia indica,1023 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.180161,33.767261,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767261, -118.180161"
2019103031,8GG17418,Match,Lagerstroemia indica,1060-66 1st St.,Alamitos Beach,Long Beach,Public,-118.179281,33.767011,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767011, -118.179281"
2019103035,8GG17418,Match,Lagerstroemia indica,1140 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178121,33.766861,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766861, -118.178121"
2019103036,8GG17418,Match,Lagerstroemia indica,1140 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.178051,33.766811,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.766811, -118.178051"
2019103041,8GG17418,Match,Lagerstroemia indica,1311 E. 1st St.,Alamitos Beach,Long Beach,Public,-118.174581,33.765791,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.765791, -118.174581"
2019103042,8GG17418,CAL FIRE,Lophostemon confertus,917 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.181631,33.768565,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768565, -118.181631"
2019103049,8GG17418,CAL FIRE,Lophostemon confertus,1020 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.179991,33.768231,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768231, -118.179991"
2019103050,8GG17418,CAL FIRE,Lophostemon confertus,1030 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.179912,33.768221,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768221, -118.179912"
2019103052,8GG17418,CAL FIRE,Lophostemon confertus,1124 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.178012,33.768111,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.768111, -118.178012"
2019103054,8GG17418,CAL FIRE,Lophostemon confertus,1175 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.177311,33.767961,6037576601,2A,2019-10-30,15-Gallon,Grass parkway,"33.767961, -118.177311"
2019103059,8GG17418,CAL FIRE,Lophostemon confertus,1317-19 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.174631,33.767651,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767651, -118.174631"
2019103062,8GG17418,CAL FIRE,Lophostemon confertus,1424 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.173781,33.767354,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767354, -118.173781"
2019103064,8GG17418,CAL FIRE,Lophostemon confertus,1428-34 E. 2nd St.,Alamitos Beach,Long Beach,Public,-118.173451,33.767231,6037576602,2A,2019-10-30,15-Gallon,Grass parkway,"33.767231, -118.173451"
2019111603,8GG17418,Match,Arbutus unedo,6626-28 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208007,33.874822,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.874822, -118.208007"
2019111607,8GG17418,Match,Arbutus unedo,6740 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.207779,33.876788,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876788, -118.207779"
2019111610,8GG17418,Match,Arbutus unedo,6760 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208021,33.877064,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877064, -118.208021"
2019111611,8GG17418,Match,Arbutus unedo,6760 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208021,33.877122,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877122, -118.208021"
2019111612,8GG17418,Match,Arbutus unedo,6768 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208022,33.877377,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877377, -118.208022"
2019111614,8GG17418,Match,Arbutus unedo,6802 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208029,33.878473,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.878473, -118.208029"
2019111619,8GG17418,Match,Arbutus unedo,6871-73 Delta Ave,North PBNIS -- College Square,Long Beach,Public,-118.208151,33.879621,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879621, -118.208151"
2019111625,8GG17418,Match,Arbutus unedo,219 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206013,33.879955,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879955, -118.206013"
2019111626,8GG17418,Match,Arbutus unedo,219 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206024,33.880041,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.880041, -118.206024"
2019111629,8GG17418,Match,Arbutus unedo,248 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206409,33.879752,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879752, -118.206409"
2019111633,8GG17418,Match,Arbutus unedo,290 Taylor St.,North PBNIS -- College Square,Long Beach,Public,-118.206953,33.879749,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.879749, -118.206953"
2019111635,8GG17418,Match,Lagerstroemia indica,153-55 68th St.,North PBNIS -- College Square,Long Beach,Public,-188.204973,33.877911,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,
2019111640,8GG17418,Match,Lagerstroemia indica,195-97  68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205554,33.877875,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877875, -118.205554"
2019111643,8GG17418,Match,Lagerstroemia indica,210  68th St.,North PBNIS -- College Square,Long Beach,Public,-118.205696,33.877561,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877561, -118.205696"
2019111648,8GG17418,Match,Lagerstroemia indica,296 68th St.,North PBNIS -- College Square,Long Beach,Public,-118.206998,33.877639,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.877639, -118.206998"
2019111649,8GG17418,Match,Lagerstroemia indica,165-67 67th Way,North PBNIS -- College Square,Long Beach,Public,-118.205037,33.876888,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876888, -118.205037"
2019111653,8GG17418,Match,Lagerstroemia indica,335 67th Way,North PBNIS -- College Square,Long Beach,Public,-118.207754,33.876881,6037570403,1A,2019-11-16,15-Gallon,Grass parkway,"33.876881, -118.207754"
2019122102,8GG17418,Match,Tabebuia avellanedae,4730 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.175897,33.844949,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844949, -118.175897"
2019122104,8GG17418,Match,Tabebuia avellanedae,4735 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.176037,33.845023,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845023, -118.176037"
2019122105,8GG17418,Match,Tabebuia avellanedae,4800 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.175918,33.845173,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845173, -118.175918"
2019122112,8GG17418,Match,Tabebuia avellanedae,4812 Brayton Ave,Ridgewood Triangle,Long Beach,Public,-118.175951,33.845491,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845491, -118.175951"
2019122122,8GG17418,Match,Lagerstroemia indica,4721 Boyar Ave,Ridgewood Triangle,Long Beach,Public,-118.175083,33.844341,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844341, -118.175083"
2019122129,8GG17418,Match,Lagerstroemia indica,4747 Boyar Ave,Ridgewood Triangle,Long Beach,Public,-118.175163,33.845128,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845128, -118.175163"
2019122130,8GG17418,Match,Lagerstroemia indica,4802 Boyar Ave,Ridgewood Triangle,Long Beach,Public,-118.175053,33.845186,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845186, -118.175053"
2019122131,8GG17418,Match,Lagerstroemia indica,4802 Boyar Ave,Ridgewood Triangle,Long Beach,Public,-118.175058,33.845242,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.845242, -118.175058"
2019122135,8GG17418,Match,Arbutus unedo,4750 Matney Ave,Ridgewood Triangle,Long Beach,Public,-118.174159,33.844832,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.844832, -118.174159"
2019122136,8GG17418,CAL FIRE,Cercis occidentalis,1225 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.175798,33.846423,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846423, -118.175798"
2019122139,8GG17418,CAL FIRE,Cercis occidentalis,1239 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.175394,33.846425,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846425, -118.175394"
2019122143,8GG17418,CAL FIRE,Cercis occidentalis,1309 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.174856,33.846421,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846421, -118.174856"
2019122144,8GG17418,CAL FIRE,Cercis occidentalis,1309 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.174797,33.846421,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846421, -118.174797"
2019122147,8GG17418,CAL FIRE,Cercis occidentalis,1319 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.174521,33.846421,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846421, -118.174521"
2019122148,8GG17418,CAL FIRE,Cercis occidentalis,1319 Luray St.,Ridgewood Triangle,Long Beach,Public,-118.174461,33.846421,6037571503,2A,2019-12-21,15-Gallon,Grass parkway,"33.846421, -118.174461"
2019122701,8GG17418,CAL FIRE,Geijera parviflora,341 Linares Ave,University Park Estates,Long Beach,Public,-118.108106,33.769409,6037577602,,2019-12-27,15-Gallon,Grass parkway,"33.769409, -118.108106"
2019122703,8GG17418,CAL FIRE,Geijera parviflora,381 Linares Ave,University Park Estates,Long Beach,Public,-118.108104,33.769982,6037577602,,2019-12-27,15-Gallon,Grass parkway,"33.769982, -118.108104"
2019122706,8GG17418,CAL FIRE,Geijera parviflora,401 Linares Ave,University Park Estates,Long Beach,Public,-118.108104,33.770364,6037577602,,2019-12-27,15-Gallon,Grass parkway,"33.770364, -118.108104"
2019122707,8GG17418,CAL FIRE,Geijera parviflora,401 Linares Ave,University Park Estates,Long Beach,Public,-118.108103,33.770411,6037577602,,2019-12-27,15-Gallon,Grass parkway,"33.770411, -118.108103"
2019122708,8GG17418,CAL FIRE,Geijera parviflora,480 Linares Ave,University Park Estates,Long Beach,Public,-118.107976,33.771542,6037577602,,2019-12-27,15-Gallon,Grass parkway,"33.771542, -118.107976"
2019122001,8GG17418,Match,Lagerstroemia Indica,1000 Mahanna Ave,South PBNIS -- AOC7,Long Beach,Public,-118.160875,33.779051,6037576403,1A,2019-12-20,15-Gallon,Grass parkway,"33.779051, -118.160875"
2019122002,8GG17418,Match,Celtis sinensis,1101 E. 46th St.,Ridgewood Heights,Long Beach,Public,-118.179049,33.844039,6037571502,1A,2019-12-20,15-Gallon,Grass parkway,"33.844039, -118.179049"
2019100703,8GG17418,Match,TriSt.ania conferta,801 Redondo Ave,District2,Long Beach,Public,-118.152777,33.777217,6037576904,,2019-10-07,15-Gallon,Grass Parkway,"33.777217, -118.152777"
2019102101,8GG17418,Match,Schinus molle,6530 E El Pulcro,District5,Long Beach,Public,-118.105428,33.802296,6037574400,,2019-10-21,15-Gallon,Grass Parkway,"33.802296, -118.105428"
2019102104,8GG17418,Match,Ulmas parvifolia,2040 Snowden Ave,District4,Long Beach,Public,-118.111651,33.793222,6037574300,,2019-10-21,15-Gallon,Grass Parkway,"33.793222, -118.111651"
2019110402,8GG17418,Match,Cassia leptophylla,5809 E Mezzanine,District5,Long Beach,Public,-118.118821,33.815324,6037574100,,2019-11-04,15-Gallon,Grass Parkway,"33.815324, -118.118821"
2019110403,8GG17418,Match,Cassia leptophylla,5809 E Mezzanine,District5,Long Beach,Public,-118.118895,33.815325,6037574100,,2019-11-04,15-Gallon,Grass Parkway,"33.815325, -118.118895"
2019110701,8GG17418,Match,Cupaniopsis anacardioides,3636 Brayton Ave,District7,Long Beach,Public,-118.175187,33.823386,6037572001,,2019-11-07,15-Gallon,Grass Parkway,"33.823386, -118.175187"
2019110702,8GG17418,Match,Pyrus kawakamii,2059 Fashion Ave,District7,Long Beach,Public,-118.209025,33.794602,6037572900,1A,2019-11-07,15-Gallon,Grass Parkway,"33.794602, -118.209025"
2019111201,8GG17418,Match,Quercus agrifolia,3165 Oregon Ave,District7,Long Beach,Public,-118.201404,33.814681,6037572201,1A,2019-11-12,15-Gallon,Grass Parkway,"33.814681, -118.201404"
2019111301,8GG17418,Match,Lagerstroemia indica,1845 Stevely Ave,District5,Long Beach,Public,-118.094887,33.789311,6037574500,,2019-11-13,15-Gallon,Grass Parkway,"33.789311, -118.094887"
2019111303,8GG17418,Match,Lagerstroemia indica,1845 Stevely Ave,District5,Long Beach,Public,-118.094829,33.789426,6037574500,,2019-11-13,15-Gallon,Grass Parkway,"33.789426, -118.094829"
2019111801,8GG17418,Match,Ulmas parvifolia,3901 California Ave,District8,Long Beach,Public,-118.180849,33.829004,6037571900,,2019-11-18,15-Gallon,Grass Parkway,"33.829004, -118.180849"
2019111803,8GG17418,Match,Ulmas parvifolia,3901 California Ave,District8,Long Beach,Public,-118.181042,33.829002,6037571900,,2019-11-18,15-Gallon,Grass Parkway,"33.829002, -118.181042"
2019112501,8GG17418,Match,Lagerstroemia indica,703 E Artesia Blvd,District9,Long Beach,Public,-118.183661,33.874698,6037570202,1A,2019-11-25,15-Gallon,Grass Parkway,"33.874698, -118.183661"
2019112502,8GG17418,Match,Lagerstroemia indica,703 E Artesia Blvd,District9,Long Beach,Public,-118.183726,33.874698,6037570202,1A,2019-11-25,15-Gallon,Grass Parkway,"33.874698, -118.183726"
2019120902,8GG17418,Match,Bauhinia variegata,6940 Beechley Ave,District9,Long Beach,Public,-118.193785,33.880481,6037570404,1A,2019-12-09,15-Gallon,Grass Parkway,"33.880481, -118.193785"
2019101002,8GG17418,CAL FIRE,Citrus aurantiifolia,5702 Dairy Ave,District8,Long Beach,Private,-118.191761,33.859393,6037571701,1A,2019-10-10,15-Gallon,Front Yard,"33.859393, -118.191761"
2019101004,8GG17418,CAL FIRE,Citrus aurantiifolia,5458 California Ave,District8,Long Beach,Private,-118.180903,33.855444,6037570601,1A,2019-10-10,15-Gallon,Front Yard,"33.855444, -118.180903"
2019101404,8GG17418,CAL FIRE,Citrus limon,527 E Dayman St.,District6,Long Beach,Private,-118.186477,33.790871,6037573202,1A,2019-10-14,15-Gallon,Front Yard,"33.790871, -118.186477"
2019101701,8GG17418,CAL FIRE,Persea americana,1703 East Poppy St.,District9,Long Beach,Private,-118.171437,33.868401,6037570502,1A,2019-10-17,15-Gallon,Front Yard,"33.868401, -118.171437"
2019102401,8GG17418,CAL FIRE,Citrus sinensis,1935 Daisy Ave,District6,Long Beach,Private,-118.199612,33.792438,6037573003,1A,2019-10-24,15-Gallon,Front Yard,"33.792438, -118.199612"
2019102802,8GG17418,CAL FIRE,Prunus persica,447 E Hullett St.,District9,Long Beach,Private,-118.187399,33.861006,6037570303,1A,2019-10-28,15-Gallon,Front Yard,"33.861006, -118.187399"
2019102804,8GG17418,CAL FIRE,Prunus persica,612 W 37th St.,District7,Long Beach,Private,-118.200465,33.821373,6037572100,1A,2019-10-28,15-Gallon,Front Yard,"33.821373, -118.200465"
